,AAPL,GOOG,MSFT
2024-12-12 14:30:00+00:00,246.52130126953125,,450.3743896484375
2024-12-12 14:31:00+00:00,247.22999572753906,,451.3299865722656
2024-12-12 14:32:00+00:00,246.74000549316406,,451.889892578125
2024-12-12 14:33:00+00:00,246.89999389648438,,452.010009765625
2024-12-12 14:34:00+00:00,246.74000549316406,,453.06640625
2024-12-12 14:35:00+00:00,246.85000610351562,,452.802490234375
2024-12-12 14:36:00+00:00,246.88999938964844,,453.17999267578125
2024-12-12 14:37:00+00:00,246.0500030517578,,452.78759765625
2024-12-12 14:38:00+00:00,246.07000732421875,,452.70001220703125
2024-12-12 14:39:00+00:00,246.1699981689453,,452.1600036621094
2024-12-12 14:40:00+00:00,245.89500427246094,,451.8554992675781
2024-12-12 14:41:00+00:00,246.38499450683594,,452.42999267578125
2024-12-12 14:42:00+00:00,246.02499389648438,,452.93499755859375
2024-12-12 14:43:00+00:00,245.74000549316406,,452.8999938964844
2024-12-12 14:44:00+00:00,246.07000732421875,,453.4501037597656
2024-12-12 14:45:00+00:00,246.11000061035156,,452.92999267578125
2024-12-12 14:46:00+00:00,245.910400390625,,453.202392578125
2024-12-12 14:47:00+00:00,246.11000061035156,,452.6099853515625
2024-12-12 14:48:00+00:00,246.04010009765625,,452.2900085449219
2024-12-12 14:49:00+00:00,245.94000244140625,,451.510009765625
2024-12-12 14:50:00+00:00,245.83999633789062,,450.9700012207031
2024-12-12 14:51:00+00:00,246.0561981201172,,451.3949890136719
2024-12-12 14:52:00+00:00,246.2100067138672,,451.6814880371094
2024-12-12 14:53:00+00:00,246.41000366210938,,451.25
2024-12-12 14:54:00+00:00,246.4123992919922,,451.3699951171875
2024-12-12 14:55:00+00:00,246.33999633789062,,451.25
2024-12-12 14:56:00+00:00,246.36500549316406,,451.15478515625
2024-12-12 14:57:00+00:00,246.36000061035156,,451.6133117675781
2024-12-12 14:58:00+00:00,246.44000244140625,,451.9800109863281
2024-12-12 14:59:00+00:00,246.55999755859375,,452.2149963378906
2024-12-12 15:00:00+00:00,246.39999389648438,,452.55999755859375
2024-12-12 15:01:00+00:00,246.24000549316406,,453.25
2024-12-12 15:02:00+00:00,246.07119750976562,,453.5299987792969
2024-12-12 15:03:00+00:00,246.02000427246094,,453.5299987792969
2024-12-12 15:04:00+00:00,246.05999755859375,,453.7825012207031
2024-12-12 15:05:00+00:00,246.18499755859375,,453.3900146484375
2024-12-12 15:06:00+00:00,246.07009887695312,,452.95001220703125
2024-12-12 15:07:00+00:00,246.2100067138672,,453.1400146484375
2024-12-12 15:08:00+00:00,246.65240478515625,,452.94000244140625
2024-12-12 15:09:00+00:00,246.47999572753906,,452.20001220703125
2024-12-12 15:10:00+00:00,246.5500030517578,,451.8550109863281
2024-12-12 15:11:00+00:00,246.42999267578125,,451.6700134277344
2024-12-12 15:12:00+00:00,246.6699981689453,,451.37310791015625
2024-12-12 15:13:00+00:00,247.0399932861328,,450.8699951171875
2024-12-12 15:14:00+00:00,247.1300048828125,,451.44219970703125
2024-12-12 15:15:00+00:00,247.19000244140625,,451.2101135253906
2024-12-12 15:16:00+00:00,247.25,,451.44000244140625
2024-12-12 15:17:00+00:00,247.1300048828125,,451.67999267578125
2024-12-12 15:18:00+00:00,247.41990661621094,,451.9049987792969
2024-12-12 15:19:00+00:00,247.40499877929688,,452.0299987792969
2024-12-12 15:20:00+00:00,247.32000732421875,,451.9700012207031
2024-12-12 15:21:00+00:00,247.39500427246094,,451.45001220703125
2024-12-12 15:22:00+00:00,247.51499938964844,,451.3699951171875
2024-12-12 15:23:00+00:00,247.7917938232422,,451.7099914550781
2024-12-12 15:24:00+00:00,247.7949981689453,,452.70001220703125
2024-12-12 15:25:00+00:00,248.00999450683594,,452.8599853515625
2024-12-12 15:26:00+00:00,248.0399932861328,,453.3070983886719
2024-12-12 15:27:00+00:00,247.91000366210938,,452.910888671875
2024-12-12 15:28:00+00:00,247.8000030517578,,452.4200134277344
2024-12-12 15:29:00+00:00,247.99000549316406,,453.0
2024-12-12 15:30:00+00:00,248.18499755859375,,453.2300109863281
2024-12-12 15:31:00+00:00,248.02780151367188,,453.08551025390625
2024-12-12 15:32:00+00:00,248.22999572753906,,453.27069091796875
2024-12-12 15:33:00+00:00,248.17520141601562,,453.34619140625
2024-12-12 15:34:00+00:00,248.1501007080078,,453.0849914550781
2024-12-12 15:35:00+00:00,248.21719360351562,,453.41668701171875
2024-12-12 15:36:00+00:00,248.32159423828125,,453.5299987792969
2024-12-12 15:37:00+00:00,248.42999267578125,,453.94000244140625
2024-12-12 15:38:00+00:00,248.45289611816406,,453.927001953125
2024-12-12 15:39:00+00:00,248.46969604492188,,453.8471984863281
2024-12-12 15:40:00+00:00,248.38499450683594,,454.235107421875
2024-12-12 15:41:00+00:00,248.297607421875,,453.6199951171875
2024-12-12 15:42:00+00:00,248.1999969482422,,453.68499755859375
2024-12-12 15:43:00+00:00,248.11990356445312,,453.6499938964844
2024-12-12 15:44:00+00:00,247.99000549316406,,453.7099914550781
2024-12-12 15:45:00+00:00,248.0800018310547,,453.8800048828125
